labels,source,path
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_gaze_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_germ_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_get_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_gin_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_goal_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_good_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_goose_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_gun_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_half_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hall_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hash_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hate_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_have_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_haze_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hire_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hit_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hole_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_home_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hurl_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_hush_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_jail_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_jar_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_join_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_judge_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_jug_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_juice_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_keen_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_keep_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_keg_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_kick_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_kill_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_king_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_kite_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_knock_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_late_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_laud_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_lean_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_learn_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_lease_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_lid_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_life_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_limb_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_live_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_loaf_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_long_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_lore_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_lose_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_lot_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_love_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_luck_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_make_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_match_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_merge_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mess_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_met_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mill_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mob_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mode_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mood_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_moon_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mop_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_mouse_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_nag_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_name_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_near_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_neat_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_nice_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_note_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_numb_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pad_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_page_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pain_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pass_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pearl_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_peg_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_perch_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_phone_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pick_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pike_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pole_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_pool_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_puff_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rag_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_raid_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rain_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_raise_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rat_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_reach_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_read_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_red_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_ring_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_ripe_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_road_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_room_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rose_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rot_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rough_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_rush_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_said_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_sail_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_search_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_seize_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_sell_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_shack_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_shall_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_shawl_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_sheep_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_shirt_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_should_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_shout_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_size_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_soap_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_soup_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_sour_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_south_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_sub_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_such_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_sure_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_take_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_talk_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_tape_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_team_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_tell_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_thin_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_third_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_thought_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_thumb_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_time_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_tip_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_tire_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_ton_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_tool_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_tough_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_turn_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_vine_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_voice_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_void_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_vote_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_wag_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_walk_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_wash_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_week_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_wheat_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_when_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_which_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_whip_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_white_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_wife_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_wire_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_witch_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_yearn_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_yes_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_young_sad.wav
female_sad,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Sad\OAF_youth_sad.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_back_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_bar_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_base_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_bath_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_bean_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_beg_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_bite_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_boat_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_bone_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_book_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_bought_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_burn_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_cab_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_calm_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_came_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_cause_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_chain_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_chair_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_chalk_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_chat_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_check_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_cheek_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_chief_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_choice_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_cool_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_dab_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_date_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_dead_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_death_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_deep_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_dime_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_dip_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_ditch_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_dodge_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_dog_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_doll_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_door_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_fail_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_fall_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_far_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_fat_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_fit_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_five_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_food_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_gap_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_gas_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_gaze_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_germ_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_get_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_gin_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_goal_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_good_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_goose_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_gun_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_half_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hall_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hash_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hate_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_have_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_haze_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hire_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hit_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hole_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_home_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hurl_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_hush_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_jail_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_jar_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_join_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_judge_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_jug_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_juice_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_keen_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_keep_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_keg_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_kick_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_kill_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_king_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_kite_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_knock_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_late_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_laud_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_lean_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_learn_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_lease_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_lid_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_life_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_limb_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_live_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_loaf_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_long_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_lore_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_lose_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_lot_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_love_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_luck_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_make_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_match_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_merge_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_mess_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_met_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_mill_angry.wav
female_angry,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\YAF_angry\YAF_mob_angry.wav
